tweet_id,emotion,hindi_abs,english_abs,other_abs,total_abs,hindi_ratio,english_ratio
33895,joy,0.039685431867837906,0.02807840332388878,0.022415384650230408,0.09017921984195709,0.4400729118902149,0.3113622337063613
23898,joy,0.016239356249570847,0.048831650987267494,0.00846111960709095,0.07353212684392929,0.2208470901982559,0.664085932002373
5880,joy,0.02870129607617855,0.01903802901506424,0.019069775938987732,0.06680910103023052,0.4296015907053063,0.28496161034182604
15512,joy,0.03075065091252327,0.0076557771923641375,0.020306444261223078,0.05871287236611049,0.5237463212628101,0.1303935045900277
26029,joy,0.041671231389045715,0.022524144500494003,0.044169340282678604,0.10836471617221832,0.3845461222158311,0.20785496696819258
2281,joy,0.010779332369565964,0.05917831168820461,0.017788152831296124,0.0877457968890667,0.12284727874993054,0.6744290186687945
15540,joy,0.009985805489122868,0.046008347533643246,0.03326795622706413,0.08926210924983025,0.11187059742420168,0.5154297598421442
24191,joy,0.04804548993706703,0.021078208461403847,0.0011865589767694473,0.07031025737524033,0.6833354297176303,0.2997885265717504
38882,joy,0.032814156264066696,0.02484859898686409,0.007707357406616211,0.065370112657547,0.5019749076457847,0.38012170970299397
23926,joy,0.04871857413755995,0.022285525891042893,0.01285555399954319,0.08385965402814605,0.5809536743522505,0.26574788733999716
21000,joy,0.006064088083803654,0.03689485043287277,0.010919301770627499,0.053878240287303925,0.11255171014248248,0.6847820239883895
16085,joy,0.05170765332877636,0.01818864978849888,0.01541329175233841,0.08530959486961365,0.6061176753658932,0.21320755087746265
25453,joy,0.057205911725759506,0.016185879707336426,0.015138905495405197,0.08853069692850113,0.6461703534533333,0.18282788082430226
36688,joy,0.03871659003198147,0.03350573964416981,0.017741426825523376,0.08996375650167465,0.4303576410936194,0.3724359780768615
33464,joy,0.03974916785955429,0.022962983697652817,0.040479253977537155,0.10319140553474426,0.38519843443910506,0.22252806402487893
17131,joy,0.016521643847227097,0.05005290545523167,0.022687559947371483,0.08926210924983025,0.185091344872724,0.5607407877304541
8972,joy,0.017154380679130554,0.004472862929105759,0.04753648117184639,0.0691637247800827,0.24802569170003053,0.06467064842629504
17857,joy,0.011131510138511658,0.04240817204117775,0.01183043047785759,0.065370112657547,0.17028439581901994,0.6487394669692635
37213,joy,0.011545026674866676,0.06576044857501984,0.017509782686829567,0.09481525793671608,0.12176338414406193,0.6935639896577752
10832,joy,0.04598694294691086,0.032623291015625,0.013945385813713074,0.09255561977624893,0.49685738216742786,0.3524722874147572
22524,joy,0.03145638108253479,0.03968512453138828,0.012579826638102531,0.0837213322520256,0.375727192059509,0.4740144890662334
38924,joy,0.03728764094412327,0.009523890943576892,0.01367346231515209,0.06048499420285225,0.6164775484489494,0.15745873946248606
605,joy,0.013181047514081001,0.024849716352210158,0.0236954435794836,0.061726207445774756,0.2135405374720339,0.40257967207915923
26159,joy,0.04931642301380634,0.011142885312438011,0.030075185000896454,0.09053449332714081,0.5447252334599642,0.1230788940539368
32298,joy,0.00866344996861049,0.04356983060105926,0.027370313226821878,0.07960359379649162,0.10883239757690834,0.5473349697307198
22907,joy,0.03812169283628464,0.02563397027552128,0.02550644613802433,0.08926210924983025,0.42707586854785345,0.2871763897464705
28720,joy,0.007506651803851128,0.055139626562595356,0.025885863974690438,0.08853214234113693,0.0847901293851682,0.6228204254916627
33402,joy,0.037195391952991486,0.020119883120059967,0.012994982302188873,0.07031025737524033,0.5290180030842812,0.28615857587722554
31382,joy,0.034638915210962296,0.021303758025169373,0.024445418268442154,0.08038809150457382,0.4308961011842339,0.2650113670624617
32780,joy,0.01754746399819851,0.06046689332773288,0.033606638821462795,0.11162099614739417,0.15720576418281823,0.5417161234422876
16281,joy,0.02799778127421935,0.038831626748045286,0.030161717471977073,0.09699112549424174,0.28866333008870537,0.40036267803027686
29266,joy,0.06405521929264069,0.010450821369886398,0.015398167073726654,0.08990420773625374,0.7124829961302303,0.11624396269132707
13427,joy,0.014289132319390774,0.0457829068414867,0.01395845292136073,0.0740304920822382,0.1930168491047907,0.6184331017363476
19658,joy,0.031738147139549255,0.023355224542319773,0.01924000736325979,0.07433337904512884,0.4269703267529461,0.31419565264402266
6918,joy,0.0787750550856193,0.010338143445551395,0.017326674424111843,0.10643987295528254,0.7400897135485518,0.09712660451872815
14369,joy,0.03018337053557237,0.019450554624199867,0.031732289741436645,0.08136621490120886,0.37095704368477306,0.2390495200964656
24457,joy,0.0535309836268425,0.022189835086464882,0.028711451217532158,0.10443226993083954,0.512590444144262,0.21248063554646607
4785,joy,0.037018969655036926,0.03147967904806137,0.020032048225402832,0.08853069692850113,0.4181484043318225,0.35557925262335716
20431,joy,0.004051215946674347,0.07037928886711597,0.015748431906104088,0.09017893671989441,0.04492419287729977,0.7804404379453009
2266,sadness,0.004498670154134743,0.006381446267672193,0.005837159241006399,0.016717275662813336,0.269103067082981,0.3817276448857855
7582,sadness,0.011057151947170496,0.007239009297336452,0.004298578671296127,0.022594739915803075,0.4893684100093124,0.32038471450929995
30522,sadness,0.007313514451379888,0.005963625637620377,0.006360420326624686,0.01963756041562495,0.37242479700079084,0.30368464877517676
16783,sadness,0.01189823376868541,0.0014878410729579628,0.0037449465792936585,0.01713102142093703,0.6945431609900236,0.08685069246014526
19750,sadness,0.014632788350960864,0.0034657117212191224,0.006135280583597099,0.024233780655777082,0.6038178094787929,0.14301159899262078
14597,sadness,0.01533504610415548,0.0028008914669044316,0.00405041326303035,0.022186350834090263,0.6911928067319902,0.1262439004886168
39591,sadness,0.0038297870196402073,0.007498752296669409,0.003672907274449244,0.01500144659075886,0.25529451419701216,0.49986861275690336
27465,sadness,0.0005709695687983185,0.01656627104481837,0.004525480563946379,0.02166272117756307,0.026357241277226707,0.7647363832562599
35723,sadness,0.008030559518374503,0.004674013121984899,0.003773288568481803,0.016477861208841205,0.4873544822713825,0.28365411401068574
34232,sadness,0.008123439620248973,0.00595990999621184,0.005189394980940658,0.019272744597401466,0.4214988466844651,0.3092403350281211
16018,sadness,0.006413170907762833,0.005361548469712337,0.005427345977902101,0.017202065355377272,0.37281400664822556,0.3116805080638963
5608,sadness,0.00618998653953895,0.010596378502668813,0.003602937300456688,0.02038930234266445,0.3035899137454278,0.5197028483164908
16922,sadness,0.004593936905924542,0.00840865403006319,0.005188202786181742,0.01819079372216947,0.25254186134417117,0.46224778085496077
